Info 313  [8:48:47.993] getCompletionData: Get current token: 0
Info 314  [8:48:47.993] getCompletionData: Is inside comment: 0
Info 315  [8:48:47.993] getCompletionData: Get previous token 1: 0
Info 316  [8:48:47.993] getCompletionData: Get previous token 2: 0
Info 317  [8:48:47.993] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 318  [8:48:47.999] getSymbolsFromOtherSourceFileExports: Using cached list
Info 319  [8:48:48.6] getCompletionData: Semantic work: 13
Info 320  [8:48:48.16] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10
Info 321  [8:48:48.31] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 322  [8:48:48.61] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 44 structureChanged: false Elapsed: 30ms
Info 323  [8:48:48.61] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 324  [8:48:48.329] getCompletionData: Get current token: 0
Info 325  [8:48:48.329] getCompletionData: Is inside comment: 0
Info 326  [8:48:48.329] getCompletionData: Get previous token 1: 0
Info 327  [8:48:48.329] getCompletionData: Get previous token 2: 0
Info 328  [8:48:48.329] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 329  [8:48:48.335] getSymbolsFromOtherSourceFileExports: Using cached list
Info 330  [8:48:48.336] getCompletionData: Semantic work: 7
Info 331  [8:48:48.342] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6
Info 332  [8:48:48.346] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 333  [8:48:48.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 45 structureChanged: false Elapsed: 27ms
Info 334  [8:48:48.374] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 335  [8:48:48.555] getCompletionData: Get current token: 0
Info 336  [8:48:48.555] getCompletionData: Is inside comment: 0
Info 337  [8:48:48.555] getCompletionData: Get previous token 1: 0
Info 338  [8:48:48.555] getCompletionData: Get previous token 2: 0
Info 339  [8:48:48.555] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 340  [8:48:48.564] getSymbolsFromOtherSourceFileExports: Using cached list
Info 341  [8:48:48.568] getCompletionData: Semantic work: 13
Info 342  [8:48:48.572] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4
Info 343  [8:48:48.803] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 344  [8:48:48.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 46 structureChanged: false Elapsed: 28ms
Info 345  [8:48:48.831] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 346  [8:48:48.831] getCompletionData: Get current token: 0
Info 347  [8:48:48.831] getCompletionData: Is inside comment: 0
Info 348  [8:48:48.831] getCompletionData: Get previous token 1: 0
Info 349  [8:48:48.831] getCompletionData: Get previous token 2: 0
Info 350  [8:48:48.831] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 351  [8:48:48.835] getSymbolsFromOtherSourceFileExports: Using cached list
Info 352  [8:48:48.836] getCompletionData: Semantic work: 5
Info 353  [8:48:48.840] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4
Info 354  [8:48:48.963] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 355  [8:48:48.989] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 47 structureChanged: false Elapsed: 26ms
Info 356  [8:48:48.989] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 357  [8:48:48.989] getCompletionData: Get current token: 0
Info 358  [8:48:48.989] getCompletionData: Is inside comment: 0
Info 359  [8:48:48.989] getCompletionData: Get previous token 1: 0
Info 360  [8:48:48.989] getCompletionData: Get previous token 2: 0
Info 361  [8:48:48.989] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 362  [8:48:48.993] getSymbolsFromOtherSourceFileExports: Using cached list
Info 363  [8:48:48.994] getCompletionData: Semantic work: 5
Info 364  [8:48:49.1] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6
Info 365  [8:48:49.501] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 366  [8:48:49.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 48 structureChanged: false Elapsed: 408ms
Info 367  [8:48:49.910] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 368  [8:48:49.911] getCompletionData: Get current token: 0
Info 369  [8:48:49.911] getCompletionData: Is inside comment: 0
Info 370  [8:48:49.911] getCompletionData: Get previous token 1: 0
Info 371  [8:48:49.911] getCompletionData: Get previous token 2: 0
Info 372  [8:48:49.911] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 373  [8:48:49.920] getSymbolsFromOtherSourceFileExports: Using cached list
Info 374  [8:48:49.922] getCompletionData: Semantic work: 11
Info 375  [8:48:49.931] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6
Info 376  [8:48:50.561] getCompletionData: Get current token: 0
Info 377  [8:48:50.561] getCompletionData: Is inside comment: 0
Info 378  [8:48:50.561] getCompletionData: Get previous token 1: 0
Info 379  [8:48:50.561] getCompletionData: Get previous token 2: 0
Info 380  [8:48:50.561] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 381  [8:48:50.566] getSymbolsFromOtherSourceFileExports: Using cached list
Info 382  [8:48:50.569] getCompletionData: Semantic work: 8
Info 383  [8:48:50.834] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 384  [8:48:50.876] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 49 structureChanged: false Elapsed: 42ms
Info 385  [8:48:50.876] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 386  [8:48:51.184] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 387  [8:48:51.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 50 structureChanged: false Elapsed: 48ms
Info 388  [8:48:51.232] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 389  [8:48:52.230] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 390  [8:48:52.285] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 51 structureChanged: false Elapsed: 55ms
Info 391  [8:48:52.285] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 392  [8:48:53.791] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 393  [8:48:53.838] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 52 structureChanged: false Elapsed: 47ms
Info 394  [8:48:53.838] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 395  [8:48:54.288] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 396  [8:48:54.339] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 53 structureChanged: false Elapsed: 51ms
Info 397  [8:48:54.339] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 398  [8:48:54.340] getCompletionData: Get current token: 0
Info 399  [8:48:54.340] getCompletionData: Is inside comment: 0
Info 400  [8:48:54.340] getCompletionData: Get previous token 1: 0
Info 401  [8:48:54.340] getCompletionData: Get previous token 2: 0
Info 402  [8:48:54.340] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 403  [8:48:54.563] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 404  [8:48:54.610] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 54 structureChanged: false Elapsed: 47ms
Info 405  [8:48:54.610] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 406  [8:48:54.611] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 407  [8:48:54.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 55 structureChanged: false Elapsed: 40ms
Info 408  [8:48:54.651] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 409  [8:48:54.848] getCompletionData: Get current token: 0
Info 410  [8:48:54.848] getCompletionData: Is inside comment: 0
Info 411  [8:48:54.848] getCompletionData: Get previous token 1: 0
Info 412  [8:48:54.848] getCompletionData: Get previous token 2: 0
Info 413  [8:48:54.849] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 414  [8:48:55.844] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 415  [8:48:55.888] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 56 structureChanged: false Elapsed: 44ms
Info 416  [8:48:55.888] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 417  [8:48:55.890] getCompletionData: Get current token: 0
Info 418  [8:48:55.890] getCompletionData: Is inside comment: 0
Info 419  [8:48:55.890] getCompletionData: Get previous token 1: 0
Info 420  [8:48:55.890] getCompletionData: Get previous token 2: 0
Info 421  [8:48:55.890] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 422  [8:48:56.253] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 423  [8:48:56.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 57 structureChanged: false Elapsed: 45ms
Info 424  [8:48:56.299] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 425  [8:48:56.300] getCompletionData: Get current token: 0
Info 426  [8:48:56.300] getCompletionData: Is inside comment: 0
Info 427  [8:48:56.300] getCompletionData: Get previous token 1: 0
Info 428  [8:48:56.301] getCompletionData: Get previous token 2: 0
Info 429  [8:48:56.301] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 430  [8:48:57.720] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 431  [8:48:57.741] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 58 structureChanged: false Elapsed: 21ms
Info 432  [8:48:57.741] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 433  [8:48:57.742] getCompletionData: Get current token: 0
Info 434  [8:48:57.742] getCompletionData: Is inside comment: 0
Info 435  [8:48:57.742] getCompletionData: Get previous token 1: 0
Info 436  [8:48:57.742] getCompletionData: Get previous token 2: 0
Info 437  [8:48:57.742] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 438  [8:48:58.519] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 439  [8:48:58.573] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 59 structureChanged: false Elapsed: 54ms
Info 440  [8:48:58.573] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 441  [8:48:59.489] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 442  [8:48:59.533] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 60 structureChanged: false Elapsed: 44ms
Info 443  [8:48:59.533] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 444  [8:49:0.319] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 445  [8:49:0.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 61 structureChanged: false Elapsed: 49ms
Info 446  [8:49:0.369] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 447  [8:49:0.400] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 448  [8:49:0.430] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 62 structureChanged: false Elapsed: 30ms
Info 449  [8:49:0.431] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 450  [8:49:1.22] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 451  [8:49:1.74] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 63 structureChanged: false Elapsed: 52ms
Info 452  [8:49:1.74] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 453  [8:49:1.872] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 454  [8:49:1.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 64 structureChanged: false Elapsed: 43ms
Info 455  [8:49:1.915] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 456  [8:49:4.871] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 457  [8:49:4.983] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 65 structureChanged: true Elapsed: 112ms
Info 458  [8:49:4.983] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 459  [8:49:5.117] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 460  [8:49:5.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 66 structureChanged: true Elapsed: 137ms
Info 461  [8:49:5.254] Project '/dev/null/inferredProject6*' (Inferred)
Info 462  [8:49:5.255] 	Files (228)

Info 463  [8:49:5.255] -----------------------------------------------
Info 464  [8:49:5.429] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 465  [8:49:5.538] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 67 structureChanged: true Elapsed: 109ms
Info 466  [8:49:5.538] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 467  [8:49:7.437] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 468  [8:49:7.538] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 68 structureChanged: true Elapsed: 101ms
Info 469  [8:49:7.538] Project '/dev/null/inferredProject6*' (Inferred)
Info 470  [8:49:7.538] 	Files (220)

Info 471  [8:49:7.538] -----------------------------------------------
Info 472  [8:49:7.678] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 473  [8:49:7.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 69 structureChanged: false Elapsed: 2ms
Info 474  [8:49:8.525] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 475  [8:49:8.602] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 70 structureChanged: true Elapsed: 77ms
Info 476  [8:49:8.602] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 477  [8:49:10.179] Before ensureProjectForOpenFiles:
Info 478  [8:49:10.179] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 479  [8:49:10.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 71 structureChanged: true Elapsed: 56ms
Info 480  [8:49:10.235] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 481  [8:49:10.236] After ensureProjectForOpenFiles:
Info 482  [8:49:10.236] got projects updated in background, updating diagnostics for /home/fdiamond/Training/crwn-clothing/src/redux/cart/cart.selector.js,/home/fdiamond/Training/crwn-clothing/src/redux/cart/cart.utils.js,/home/fdiamond/Training/crwn-clothing/src/components/checkout-component/checkout.component.jsx,/home/fdiamond/Training/crwn-clothing/src/pages/checkout/checkout.page.jsx,/home/fdiamond/Training/crwn-clothing/src/redux/cart/cart.reducer.js,/home/fdiamond/Training/crwn-clothing/src/App.js,/home/fdiamond/Training/crwn-clothing/src/redux/cart/cart.types.js,/home/fdiamond/Training/crwn-clothing/src/redux/cart/cart.actions.js,/home/fdiamond/Training/crwn-clothing/src/components/cart-dropdown/cart-dropdown.component.jsx,/home/fdiamond/Training/crwn-clothing/src/components/header/header.component.jsx
Info 483  [8:49:10.506] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 484  [8:49:10.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 72 structureChanged: true Elapsed: 85ms
Info 485  [8:49:10.591] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 486  [8:49:10.978] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 487  [8:49:11.52] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 73 structureChanged: true Elapsed: 74ms
Info 488  [8:49:11.52] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 489  [8:49:11.472] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 490  [8:49:11.560] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 74 structureChanged: true Elapsed: 88ms
Info 491  [8:49:11.560] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 492  [8:49:11.696] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 493  [8:49:11.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 75 structureChanged: true Elapsed: 117ms
Info 494  [8:49:11.813] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 495  [8:49:11.963] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 496  [8:49:12.35] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 76 structureChanged: true Elapsed: 71ms
Info 497  [8:49:12.35] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 498  [8:49:13.483] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 499  [8:49:13.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 77 structureChanged: true Elapsed: 80ms
Info 500  [8:49:13.563] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 501  [8:49:15.219] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 502  [8:49:15.287] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 78 structureChanged: true Elapsed: 68ms
Info 503  [8:49:15.287] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 504  [8:49:15.431] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 505  [8:49:15.457] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 79 structureChanged: false Elapsed: 26ms
Info 506  [8:49:15.457] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 507  [8:49:16.305] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 508  [8:49:16.380] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 80 structureChanged: true Elapsed: 75ms
Info 509  [8:49:16.380] Different program with same set of files:: oldProgram.structureIsReused:: 1
Info 510  [8:49:16.510] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 511  [8:49:16.542] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 81 structureChanged: false Elapsed: 32ms
Info 512  [8:49:16.542] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 513  [8:49:17.27] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 514  [8:49:17.77] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 82 structureChanged: false Elapsed: 49ms
Info 515  [8:49:17.77] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 516  [8:49:17.263] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 517  [8:49:17.286] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 83 structureChanged: false Elapsed: 23ms
Info 518  [8:49:17.286] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 519  [8:49:17.468] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 520  [8:49:17.509] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 84 structureChanged: false Elapsed: 41ms
Info 521  [8:49:17.510] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 522  [8:49:17.655] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 523  [8:49:17.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 85 structureChanged: false Elapsed: 30ms
Info 524  [8:49:17.685] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 525  [8:49:21.968] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 526  [8:49:22.17] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 86 structureChanged: false Elapsed: 48ms
Info 527  [8:49:22.18] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 528  [8:49:22.719] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 529  [8:49:22.763] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 87 structureChanged: false Elapsed: 44ms
Info 530  [8:49:22.763] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 531  [8:49:23.41] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 532  [8:49:23.98] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 88 structureChanged: false Elapsed: 57ms
Info 533  [8:49:23.98] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 534  [8:49:23.99] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 535  [8:49:23.138] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 89 structureChanged: false Elapsed: 39ms
Info 536  [8:49:23.138] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 537  [8:49:23.370] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 538  [8:49:23.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 90 structureChanged: false Elapsed: 39ms
Info 539  [8:49:23.409] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 540  [8:49:23.410] getCompletionData: Get current token: 0
Info 541  [8:49:23.410] getCompletionData: Is inside comment: 0
Info 542  [8:49:23.410] getCompletionData: Get previous token 1: 0
Info 543  [8:49:23.410] getCompletionData: Get previous token 2: 0
Info 544  [8:49:23.410] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 545  [8:49:23.411] getCompletionData: Semantic work: 0
Info 546  [8:49:23.412] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0
Info 547  [8:49:23.629] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 548  [8:49:23.672] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 91 structureChanged: false Elapsed: 42ms
Info 549  [8:49:23.672] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 550  [8:49:23.672] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 551  [8:49:23.701] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 92 structureChanged: false Elapsed: 29ms
Info 552  [8:49:23.701] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 553  [8:49:23.912] getCompletionData: Get current token: 0
Info 554  [8:49:23.913] getCompletionData: Is inside comment: 0
Info 555  [8:49:23.913] getCompletionData: Get previous token 1: 0
Info 556  [8:49:23.913] getCompletionData: Get previous token 2: 0
Info 557  [8:49:23.913] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 558  [8:49:23.913] getCompletionData: Semantic work: 0
Info 559  [8:49:23.913] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0
Info 560  [8:49:24.208] getCompletionData: Get current token: 0
Info 561  [8:49:24.208] getCompletionData: Is inside comment: 0
Info 562  [8:49:24.208] getCompletionData: Get previous token 1: 0
Info 563  [8:49:24.208] getCompletionData: Get previous token 2: 0
Info 564  [8:49:24.208] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 565  [8:49:24.208] getCompletionData: Semantic work: 0
Info 566  [8:49:24.907] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 567  [8:49:24.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 93 structureChanged: false Elapsed: 49ms
Info 568  [8:49:24.956] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 569  [8:49:24.957] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 570  [8:49:24.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 94 structureChanged: false Elapsed: 35ms
Info 571  [8:49:24.992] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 572  [8:49:25.541] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 573  [8:49:25.589] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 95 structureChanged: false Elapsed: 48ms
Info 574  [8:49:25.589] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 575  [8:49:25.907] getCompletionData: Get current token: 0
Info 576  [8:49:25.907] getCompletionData: Is inside comment: 0
Info 577  [8:49:25.907] getCompletionData: Get previous token 1: 0
Info 578  [8:49:25.907] getCompletionData: Get previous token 2: 0
Info 579  [8:49:25.907] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 580  [8:49:25.907] getCompletionData: Semantic work: 0
Info 581  [8:49:27.508] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 582  [8:49:27.548] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 96 structureChanged: false Elapsed: 40ms
Info 583  [8:49:27.548] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 584  [8:49:35.26] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 585  [8:49:35.84] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 97 structureChanged: false Elapsed: 58ms
Info 586  [8:49:35.84] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 587  [8:49:36.472] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 588  [8:49:36.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 98 structureChanged: false Elapsed: 42ms
Info 589  [8:49:36.514] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 590  [8:49:36.516] getCompletionData: Get current token: 0
Info 591  [8:49:36.516] getCompletionData: Is inside comment: 0
Info 592  [8:49:36.516] getCompletionData: Get previous token 1: 0
Info 593  [8:49:36.516] getCompletionData: Get previous token 2: 0
Info 594  [8:49:36.516] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 595  [8:49:36.523] getSymbolsFromOtherSourceFileExports: Recomputing list
Info 596  [8:49:36.543] forEachExternalModuleToImportFrom: filtered out 93 modules by package.json contents
Info 597  [8:49:36.543] getSymbolsFromOtherSourceFileExports: 20
Info 598  [8:49:36.548] getCompletionData: Semantic work: 32
Info 599  [8:49:36.552] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4
Info 600  [8:49:36.822] getCompletionData: Get current token: 0
Info 601  [8:49:36.822] getCompletionData: Is inside comment: 0
Info 602  [8:49:36.822] getCompletionData: Get previous token 1: 0
Info 603  [8:49:36.822] getCompletionData: Get previous token 2: 0
Info 604  [8:49:36.822] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 605  [8:49:36.826] getSymbolsFromOtherSourceFileExports: Using cached list
Info 606  [8:49:36.829] getCompletionData: Semantic work: 7
Info 607  [8:49:37.957] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 608  [8:49:38.3] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 99 structureChanged: false Elapsed: 46ms
Info 609  [8:49:38.3] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 610  [8:49:38.4] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 611  [8:49:38.39] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 100 structureChanged: false Elapsed: 35ms
Info 612  [8:49:38.39] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 613  [8:49:38.571] getCompletionData: Get current token: 0
Info 614  [8:49:38.571] getCompletionData: Is inside comment: 0
Info 615  [8:49:38.571] getCompletionData: Get previous token 1: 0
Info 616  [8:49:38.571] getCompletionData: Get previous token 2: 0
Info 617  [8:49:38.571] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 618  [8:49:38.576] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 619  [8:49:38.594] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 620  [8:49:38.595] getSymbolsFromOtherSourceFileExports: 19
Info 621  [8:49:38.600] getCompletionData: Semantic work: 29
Info 622  [8:49:39.32] Starting updateGraphWorker: Project: /dev/null/inferredProject6*
Info 623  [8:49:39.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject6* Version: 101 structureChanged: false Elapsed: 69ms
Info 624  [8:49:39.102] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 625  [8:49:39.105] getCompletionData: Get current token: 0
Info 626  [8:49:39.105] getCompletionData: Is inside comment: 0
Info 627  [8:49:39.105] getCompletionData: Get previous token 1: 0
Info 628  [8:49:39.106] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 629  [8:49:39.108] getCompletionData: Semantic work: 2
Info 630  [8:49:39.110] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0
